filename;TotalPeopleInBurst;MaximumChangeBurstLate;NumberOfChanges;MaxPeopleInBurst;TotalBurstSizeLate;NumberOfChangeBurstsLate;NumberOfChangesLate;NumberOfChangesEarly;MaxChurnInBurst;MaximumChangeBurstEarly;NumberOfChangeBurstsEarly;TimeFirstBurst;TotalChurnInBurst;ChurnTotal;MaximumChangeBurst;NumberOfConsecutiveChangesEarly;NumberOfConsecutiveChangesLate;TotalBurstSizeEarly;TotalBurstSize;TimeMaxBurst;NumberOfConsecutiveChanges;TimeLastBurst;NumberOfChangeBursts;PeopleTotal;
org.eclipse.jdt.internal.ui.text;0;0;10;0;0;0;0;10;0;0;1;15;0;0;2;1;0;2;2;15;1;15;1;0;
org.eclipse.webdav.internal.kernel.utils;0;0;5;0;0;0;1;4;0;0;1;12;0;0;2;1;0;2;2;12;1;12;1;0;
org.eclipse.jdt.internal.ui.viewsupport;0;0;10;0;0;0;0;10;0;0;1;15;0;39;2;1;0;2;2;15;1;15;1;3;
org.eclipse.jdt.internal.compiler.codegen;0;0;18;0;0;0;3;15;3440;3;2;455;3440;0;3;3;0;5;5;1045;3;1045;2;0;
org.eclipse.jdt.internal.ui.util;1;0;8;1;0;0;0;8;0;0;1;15;0;264;2;1;0;2;2;15;1;15;1;4;
org.eclipse.jdt.internal.corext.refactoring.sef;0;0;6;0;0;0;0;6;0;0;1;1939;0;0;2;1;0;2;2;1939;1;1939;1;0;
org.eclipse.debug.internal.ui.actions;1;0;10;1;0;0;0;10;6;2;2;2382;6;227;2;2;0;4;4;2382;2;3679;2;4;
org.eclipse.pde.internal.ui;0;0;11;0;0;0;4;7;52;0;1;3579;52;0;3;2;0;3;3;3579;2;3579;1;0;
org.eclipse.ant.core;0;0;8;0;0;0;4;4;25;0;1;3575;25;0;2;1;0;2;2;3575;1;3575;1;0;
org.eclipse.jdi.internal.request;1;0;11;1;0;0;2;9;0;0;1;187;0;35;2;1;0;2;2;187;1;187;1;4;
org.eclipse.jface.text.source;1;0;7;1;0;0;1;6;0;0;1;257;0;653;2;1;0;2;2;257;1;257;1;6;
org.eclipse.jdt.internal.ui.javaeditor;0;0;16;0;0;0;2;14;130;3;3;15;250;239;3;4;0;7;7;3101;4;3588;3;7;
org.eclipse.team.internal.ui.target;0;0;10;0;0;0;10;0;0;0;0;-1;0;12;0;0;0;0;0;-1;0;-1;0;3;
org.eclipse.jdt.internal.corext.javadoc;0;0;3;0;0;0;1;2;0;0;1;2495;0;0;2;1;0;2;2;2495;1;2495;1;0;
org.eclipse.ui.internal.registry;1;0;7;1;0;0;0;7;0;0;1;257;0;1049;2;1;0;2;2;257;1;257;1;5;
org.eclipse.team.internal.ccvs.ui.actions;0;0;20;0;0;0;2;18;26;2;3;1978;33;163;2;3;0;6;6;1978;3;2726;3;3;
org.eclipse.debug.internal.ui.launchConfigurations;0;3;117;0;5;2;27;90;743;4;21;2161;3590;0;4;25;3;46;51;2161;28;3935;23;0;
org.eclipse.jdt.internal.core.search.indexing;1;0;20;1;0;0;2;18;630;3;2;455;630;123;3;3;0;5;5;1045;3;1045;2;3;
org.eclipse.jdt.internal.ui.compare;2;0;16;1;0;0;3;13;474;2;2;15;474;391;2;2;0;4;4;15;2;2153;2;3;
org.eclipse.jdt.internal.ui.search;0;0;17;0;0;0;1;16;121;2;3;15;151;0;2;3;0;6;6;15;3;3760;3;1;
org.eclipse.swt.layout;0;0;8;0;0;0;2;6;255;2;2;106;255;0;2;2;0;4;4;106;2;2881;2;0;
org.eclipse.pde.core;0;0;4;0;2;1;2;2;326;0;1;3591;326;0;2;1;1;2;4;3591;2;4751;2;0;
org.eclipse.update.internal.ui.pages;0;0;3;0;0;0;0;3;0;0;1;3537;0;0;2;1;0;2;2;3537;1;3537;1;1;
org.eclipse.swt.dnd;1;0;5;1;0;0;2;3;0;0;1;106;0;773;2;1;0;2;2;106;1;106;1;4;
org.eclipse.jdt.internal.debug.core.breakpoints;0;0;7;0;0;0;1;6;0;0;1;2517;0;0;2;1;0;2;2;2517;1;2517;1;0;
org.eclipse.jdt.core.compiler;0;0;16;0;2;1;3;13;181;4;3;3080;408;0;4;5;1;8;10;3080;6;4419;4;0;
org.eclipse.jdt.internal.corext.refactoring.base;1;0;6;1;0;0;3;3;0;0;1;1939;0;86;2;1;0;2;2;1939;1;1939;1;3;
org.eclipse.jdt.internal.debug.eval;0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.core.internal.watson;1;0;5;1;0;0;1;4;0;0;1;12;0;373;2;1;0;2;2;12;1;12;1;1;
org.eclipse.jdt.internal.corext.util;0;0;11;0;0;0;2;9;35;0;1;3870;35;0;2;1;0;2;2;3870;1;3870;1;0;
org.eclipse.jface.text;1;0;5;1;0;0;1;4;0;0;1;257;0;1654;2;1;0;2;2;257;1;257;1;4;
org.eclipse.jdt.internal.ui.workingsets;0;0;3;0;0;0;1;2;0;0;1;3834;0;0;2;1;0;2;2;3834;1;3834;1;0;
org.eclipse.core.runtime;1;0;7;1;0;0;2;5;0;0;1;12;0;456;2;1;0;2;2;12;1;12;1;5;
org.eclipse.swt.internal;0;0;18;0;0;0;2;16;55;2;2;106;55;17;2;2;0;4;4;106;2;1499;2;2;
org.eclipse.jdt.ui;2;0;20;1;0;0;2;18;68;2;2;15;68;204;2;2;0;4;4;15;2;1705;2;4;
org.eclipse.compare;1;0;7;1;0;0;0;7;256;2;2;14;256;10;2;2;0;4;4;14;2;77;2;1;
org.eclipse.ui.externaltools.internal.ui;1;0;3;1;2;1;3;0;0;0;0;4090;0;84;2;0;1;0;2;4090;1;4090;1;2;
org.eclipse.jdt.debug.eval;0;0;13;0;0;0;1;12;0;0;1;1675;0;0;2;1;0;2;2;1675;1;1675;1;0;
org.eclipse.ui.views.framelist;1;0;3;1;0;0;1;2;0;0;1;3498;0;4;2;1;0;2;2;3498;1;3498;1;2;
org.eclipse.jdt.internal.compiler.flow;0;0;14;0;0;0;1;13;100;3;2;455;100;0;3;3;0;5;5;1045;3;1045;2;0;
org.eclipse.jdt.core.util;1;0;6;1;0;0;4;2;0;0;1;3629;0;41;2;1;0;2;2;3629;1;3629;1;2;
org.eclipse.pde.internal.ui.wizards.project;0;0;3;0;0;0;0;3;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;0;
org.eclipse.pde.internal.core;1;0;2;1;0;0;0;2;0;0;1;3591;0;0;2;1;0;2;2;3591;1;3591;1;1;
org.eclipse.ui.views.tasklist;1;0;10;1;0;0;1;9;0;0;1;257;0;63;2;1;0;2;2;257;1;257;1;5;
org.eclipse.ui.help;0;0;6;0;0;0;0;6;0;0;1;257;0;0;2;1;0;2;2;257;1;257;1;0;
org.eclipse.ui.wizards.datatransfer;0;0;3;0;0;0;0;3;0;0;1;257;0;4;2;1;0;2;2;257;1;257;1;1;
org.eclipse.jdt.internal.junit.runner;0;0;4;0;0;0;1;3;0;0;1;3171;0;0;2;1;0;2;2;3171;1;3171;1;0;
org.eclipse.jdt.internal.ui.wizards.buildpaths;0;0;15;0;0;0;1;14;182;2;2;15;182;46;2;2;0;4;4;15;2;218;2;5;
org.eclipse.jdt.internal.corext;1;0;3;1;0;0;1;2;0;0;1;2327;0;6;2;1;0;2;2;2327;1;2327;1;2;
org.eclipse.help.ui.internal;0;0;2;0;2;1;2;0;0;0;0;4439;0;0;2;0;1;0;2;4439;1;4439;1;0;
org.eclipse.update.internal.ui.parts;1;0;4;1;0;0;1;3;0;0;1;1460;0;0;2;1;0;2;2;1460;1;1460;1;1;
org.eclipse.update.internal.ui.win32.views;1;0;3;1;2;1;3;0;0;0;0;4127;0;0;2;0;1;0;2;4127;1;4127;1;1;
org.eclipse.jface.viewers;1;0;4;1;0;0;0;4;0;0;1;257;0;216;2;1;0;2;2;257;1;257;1;4;
org.eclipse.jdt.launching.sourcelookup;0;0;8;0;2;1;4;4;541;0;1;2372;541;0;2;1;1;2;4;2372;2;4173;2;0;
org.eclipse.update.internal.ui.forms;1;0;5;1;0;0;2;3;16;0;1;3662;16;144;2;1;0;2;2;3662;1;3662;1;2;
org.eclipse.jdt.internal.debug.ui.launcher;1;0;3;1;0;0;1;2;0;0;1;1915;0;14;2;1;0;2;2;1915;1;1915;1;2;
org.eclipse.jdt.internal.ui.refactoring.nls;0;0;4;0;0;0;1;3;102;0;1;1922;102;0;3;2;0;3;3;1922;2;1922;1;0;
org.eclipse.ui.texteditor;1;0;5;1;0;0;0;5;0;0;1;257;0;1517;2;1;0;2;2;257;1;257;1;5;
org.eclipse.help.servlet;0;0;11;0;0;0;2;9;143;0;1;2409;143;15;3;2;0;3;3;2409;2;2409;1;2;
org.eclipse.pde.internal.runtime;0;0;3;0;0;0;1;2;0;0;1;1434;0;0;2;1;0;2;2;1434;1;1434;1;0;
org.eclipse.team.internal.ccvs.core.connection;0;0;8;0;0;0;1;7;0;0;1;1978;0;0;2;1;0;2;2;1978;1;1978;1;0;
org.eclipse.jdt.internal.codeassist.impl;0;0;16;0;0;0;1;15;40;3;2;1045;75;0;3;3;0;5;5;1045;3;1939;2;0;
org.eclipse.ui.internal.dialogs;1;0;19;1;0;0;1;18;41;2;2;257;41;599;2;2;0;4;4;257;2;1885;2;7;
org.eclipse.jdt.ui.text;0;0;7;0;0;0;1;6;0;0;1;15;0;0;2;1;0;2;2;15;1;15;1;0;
org.eclipse.update.internal.ui.preferences;0;0;6;0;0;0;5;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.internal.ui.text.javadoc;0;0;6;0;0;0;0;6;0;0;1;15;0;0;2;1;0;2;2;15;1;15;1;0;
org.eclipse.jdt.internal.debug.ui.actions;1;0;19;1;0;0;2;17;85;2;4;1915;137;27;2;4;0;8;8;1915;4;3796;4;2;
org.eclipse.update.configuration;1;0;6;1;0;0;1;5;0;0;1;2994;0;405;2;1;0;2;2;2994;1;2994;1;2;
org.eclipse.ui.externaltools.internal.ui.ant;0;0;3;0;0;0;3;0;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.team.internal.ccvs.ui.model;1;0;7;1;0;0;0;7;0;0;1;1978;0;129;2;1;0;2;2;1978;1;1978;1;3;
org.eclipse.webdav.internal.utils;0;0;7;0;0;0;3;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.internal.codeassist.complete;1;0;10;1;0;0;1;9;470;3;2;455;470;131;3;3;0;5;5;1045;3;1045;2;2;
org.eclipse.swt.internal.gtk;2;0;8;1;2;1;3;5;279;0;1;2107;279;9;2;1;1;2;4;2107;2;4701;2;2;
org.eclipse.team.internal.core.target;1;2;6;1;4;2;6;0;30;0;0;4010;30;238;2;0;2;0;4;4010;2;4636;2;3;
org.eclipse.jdt.internal.core.index.impl;1;0;11;1;0;0;2;9;230;3;2;455;230;320;3;3;0;5;5;1045;3;1045;2;2;
org.eclipse.jdt.internal.core;1;0;11;1;0;0;1;10;15200;3;2;455;15200;2124;3;3;0;5;5;1045;3;1045;2;3;
org.eclipse.pde.internal.ui.wizards;1;0;2;1;0;0;0;2;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;1;
org.eclipse.jdt.internal.compiler.ast;1;0;12;1;0;0;3;9;0;0;1;455;0;356;2;1;0;2;2;455;1;455;1;2;
org.eclipse.jdt.ui.actions;0;0;14;0;2;1;7;7;569;2;2;3533;901;306;2;2;1;4;6;3533;3;4115;3;3;
org.eclipse.update.ui.forms.internal;1;0;2;1;0;0;0;2;0;0;1;2470;0;323;2;1;0;2;2;2470;1;2470;1;1;
org.eclipse.debug.internal.ui.views.variables;0;0;3;0;2;1;3;0;0;0;0;3975;0;0;2;0;1;0;2;3975;1;3975;1;0;
org.eclipse.jdi.internal.jdwp;1;0;5;1;0;0;0;5;0;0;1;187;0;13;2;1;0;2;2;187;1;187;1;2;
com.sun.jdi.request;1;0;3;1;0;0;0;3;0;0;1;2704;0;26;2;1;0;2;2;2704;1;2704;1;2;
org.eclipse.jdt.internal.debug.ui.display;0;0;16;0;0;0;1;15;0;0;1;1915;0;0;2;1;0;2;2;1915;1;1915;1;0;
org.eclipse.team.internal.ccvs.core.client.listeners;0;0;7;0;0;0;0;7;0;0;1;2572;0;0;2;1;0;2;2;2572;1;2572;1;0;
org.eclipse.jdt.debug.ui;0;0;7;0;2;1;3;4;14;0;0;3959;14;0;2;0;1;0;2;3959;1;3959;1;0;
org.eclipse.jdt.internal.corext.refactoring.code;1;0;25;1;0;0;4;21;331;2;2;1939;331;1011;2;2;0;4;4;1939;2;3811;2;2;
org.eclipse.team.internal.ccvs.core.syncinfo;0;0;11;0;0;0;0;11;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jdt.ui.jarpackager;1;0;14;1;0;0;4;10;242;3;2;3529;264;47;3;3;0;5;5;3529;3;3788;2;2;
org.eclipse.help.ui.internal.browser;1;0;6;1;0;0;2;4;0;0;1;2429;0;2;2;1;0;2;2;2429;1;2429;1;1;
org.eclipse.jdt.internal.corext.refactoring.reorg;0;0;17;0;0;0;2;15;0;0;1;1939;0;0;2;1;0;2;2;1939;1;1939;1;0;
org.eclipse.team.internal.ccvs.ui.sync;0;0;20;0;2;1;5;15;594;0;1;2231;618;0;3;2;1;3;5;2231;3;4005;2;0;
org.eclipse.jdt.debug.ui.launchConfigurations;2;6;13;2;8;2;13;0;153;0;0;4098;195;299;6;0;6;0;8;4214;6;4214;2;3;
org.eclipse.jdi.internal;1;0;13;1;0;0;0;13;0;0;1;187;0;395;2;1;0;2;2;187;1;187;1;3;
org.eclipse.ui.views.contentoutline;0;0;8;0;0;0;0;8;0;0;1;257;0;0;2;1;0;2;2;257;1;257;1;0;
org.eclipse.jdt.internal.ui.text.template;0;0;7;0;0;0;0;7;0;0;1;1469;0;0;2;1;0;2;2;1469;1;1469;1;0;
org.eclipse.jdt.internal.core.search.matching;1;0;7;1;0;0;2;5;0;0;1;455;0;702;2;1;0;2;2;455;1;455;1;3;
org.eclipse.help.ui.browser;0;0;5;0;0;0;0;5;0;0;1;2429;0;0;2;1;0;2;2;2429;1;2429;1;0;
org.eclipse.jdt.internal.debug.ui;0;0;7;0;0;0;0;7;0;0;1;1915;0;0;2;1;0;2;2;1915;1;1915;1;1;
org.eclipse.jdt.internal.ui;1;0;31;1;2;1;5;26;128;2;4;15;171;134;2;4;1;8;10;15;5;4630;5;5;
org.eclipse.jdt.internal.debug.eval.ast.instructions;1;0;7;1;0;0;0;7;0;0;1;3421;0;51;2;1;0;2;2;3421;1;3421;1;3;
org.eclipse.pde.internal;0;0;2;0;0;0;0;2;0;0;1;3631;0;0;2;1;0;2;2;3631;1;3631;1;0;
org.eclipse.jdt.internal.debug.core.hcr;0;0;5;0;0;0;0;5;6;0;1;2517;6;37;2;1;0;2;2;2517;1;2517;1;2;
org.eclipse.jface.resource;1;0;6;1;0;0;0;6;0;0;1;257;0;15;2;1;0;2;2;257;1;257;1;2;
org.eclipse.jdt.internal.ui.dialogs;1;0;6;1;0;0;0;6;0;0;1;15;0;467;2;1;0;2;2;15;1;15;1;8;
org.eclipse.ui.part;1;0;6;1;0;0;0;6;0;0;1;257;0;226;2;1;0;2;2;257;1;257;1;6;
org.eclipse.pde.internal.ui.wizards.imports;0;0;15;0;0;0;10;5;18;2;2;3579;18;0;2;2;0;4;4;3579;2;3631;2;0;
org.eclipse.pde.internal.core.build;1;0;3;1;0;0;1;2;0;0;1;3591;0;0;2;1;0;2;2;3591;1;3591;1;1;
org.eclipse.core.internal.utils;0;0;5;0;0;0;1;4;0;0;1;12;0;0;2;1;0;2;2;12;1;12;1;0;
org.eclipse.update.internal.ui.views;1;0;17;1;2;1;8;9;14;0;1;3537;14;677;2;1;1;2;4;3537;2;4771;2;2;
org.eclipse.update.internal.core;0;0;16;0;2;1;3;13;435;0;1;1638;682;80;2;1;1;2;4;1638;2;4349;2;2;
org.eclipse.pde.internal.ui.elements;1;0;2;1;0;0;0;2;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;1;
org.eclipse.jface.preference;1;0;6;1;0;0;1;5;0;0;1;257;0;194;2;1;0;2;2;257;1;257;1;4;
org.eclipse.jdt.launching;1;0;11;1;2;1;7;4;29;0;1;2022;29;855;2;1;1;2;4;2022;2;4567;2;3;
org.eclipse.jdt.internal.corext.codemanipulation;1;0;10;1;0;0;0;10;158;0;1;2232;158;628;2;1;0;2;2;2232;1;2232;1;4;
org.eclipse.jdt.ui.wizards;0;0;25;0;0;0;5;20;125;0;1;1272;125;0;3;2;0;3;3;1272;2;1272;1;0;
org.eclipse.help.internal.protocols;1;0;7;1;0;0;0;7;2;0;1;2694;2;123;3;2;0;3;3;2694;2;2694;1;2;
org.eclipse.team.core;0;0;3;0;0;0;1;2;0;0;0;-1;0;19;0;0;0;0;0;-1;0;-1;0;2;
org.eclipse.team.internal.ftp.client;1;0;3;1;2;1;3;0;0;0;0;4169;0;0;2;0;1;0;2;4169;1;4169;1;1;
org.eclipse.jdt.internal.corext.refactoring.rename;0;0;8;0;0;0;0;8;0;0;1;1939;0;164;2;1;0;2;2;1939;1;1939;1;1;
org.eclipse.core.internal.dtree;0;0;5;0;0;0;1;4;0;0;1;12;0;0;2;1;0;2;2;12;1;12;1;0;
org.eclipse.jdt.internal.ui.refactoring.actions;0;0;20;0;0;0;5;15;30;2;2;1342;42;0;2;2;0;4;4;1342;2;3826;2;0;
org.eclipse.webdav.client;1;0;6;1;0;0;1;5;0;0;1;12;0;1080;2;1;0;2;2;12;1;12;1;3;
org.eclipse.jdt.internal.ui.text.java.hover;0;0;13;0;0;0;1;12;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.jface.wizard;0;0;5;0;0;0;0;5;0;0;1;257;0;0;2;1;0;2;2;257;1;257;1;0;
org.eclipse.team.internal.ftp.ui;0;0;5;0;0;0;5;0;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.search.internal.core;0;0;3;0;0;0;0;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.pde.internal.runtime.logview;0;0;3;0;0;0;0;3;0;0;1;1434;0;0;2;1;0;2;2;1434;1;1434;1;1;
org.eclipse.jdt.internal.debug.core.model;2;0;7;1;0;0;1;6;163;2;2;2517;163;186;2;2;0;4;4;2517;2;2521;2;3;
org.eclipse.ant.internal.core.ant;0;2;20;0;6;3;12;8;802;3;2;3489;1092;0;3;3;3;5;11;3489;6;4436;5;0;
org.eclipse.pde.internal.ui.editor.feature;0;0;9;0;0;0;3;6;355;0;1;3579;355;0;3;2;0;3;3;3579;2;3579;1;1;
org.eclipse.pde.internal.build;0;0;70;0;2;1;22;48;375;3;6;245;855;0;3;7;1;13;15;3190;8;4227;7;0;
org.eclipse.compare.internal.patch;1;0;3;1;0;0;1;2;0;0;1;2876;0;39;2;1;0;2;2;2876;1;2876;1;2;
org.eclipse.jdt.internal.ui.refactoring.code;0;0;16;0;0;0;2;14;123;0;1;192;123;0;3;2;0;3;3;192;2;192;1;0;
org.eclipse.debug.internal.ui.views.console;0;0;6;0;2;1;6;0;0;0;0;3975;0;0;2;0;1;0;2;3975;1;3975;1;0;
org.eclipse.swt.internal.image;1;0;4;1;0;0;1;3;0;0;1;106;0;58;2;1;0;2;2;106;1;106;1;2;
org.eclipse.core.boot;0;0;16;0;0;0;4;12;16;0;1;2802;16;0;2;1;0;2;2;2802;1;2802;1;0;
org.eclipse.pde.internal.ui.feature;0;0;2;0;0;0;0;2;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;0;
org.eclipse.team.internal.webdav.ui;0;2;17;0;4;2;17;0;49;0;0;4154;86;0;2;0;2;0;4;4154;2;4168;2;0;
org.eclipse.jdt.internal.core.search;1;0;7;1;0;0;2;5;0;0;1;455;0;20;2;1;0;2;2;455;1;455;1;2;
org.eclipse.jdt.debug.core;0;0;14;0;0;0;1;13;0;0;1;187;0;54;2;1;0;2;2;187;1;187;1;1;
org.eclipse.jdt.internal.ui.refactoring;0;0;9;0;0;0;3;6;0;0;1;15;0;40;2;1;0;2;2;15;1;15;1;3;
org.eclipse.swt.accessibility;0;0;6;0;0;0;1;5;0;0;1;2781;0;0;2;1;0;2;2;2781;1;2781;1;0;
org.eclipse.jdt.internal.ui.wizards;1;0;12;1;0;0;1;11;215;2;4;15;300;32;2;4;0;8;8;15;4;3088;4;3;
org.eclipse.jdt.internal.ui.refactoring.changes;0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;
org.eclipse.debug.core;1;0;34;1;0;0;3;31;306;3;4;187;697;210;3;5;0;9;9;1725;5;3634;4;3;
org.eclipse.jdt.internal.corext.refactoring.surround;0;0;10;0;0;0;4;6;0;0;1;2327;0;0;2;1;0;2;2;2327;1;2327;1;0;
org.eclipse.jdt.internal.ui.actions;0;0;18;0;0;0;2;16;0;0;1;15;0;0;2;1;0;2;2;15;1;15;1;1;
org.eclipse.core.internal.properties;0;0;10;0;0;0;2;8;0;0;1;12;0;544;2;1;0;2;2;12;1;12;1;3;
org.eclipse.jdt.internal.formatter.impl;0;0;15;0;0;0;1;14;490;0;1;1045;490;0;3;2;0;3;3;1045;2;1045;1;0;
org.eclipse.update.internal.ui.properties;1;0;2;1;0;0;0;2;0;0;1;3537;0;0;2;1;0;2;2;3537;1;3537;1;1;
org.eclipse.ui.views.properties;1;0;3;1;0;0;0;3;0;0;1;257;0;75;2;1;0;2;2;257;1;257;1;4;
org.eclipse.team.internal.ccvs.core;0;0;19;0;0;0;2;17;574;2;2;1978;574;0;2;2;0;4;4;1978;2;2049;2;0;
org.eclipse.jdt.internal.ui.jarpackager;0;0;35;0;0;0;0;35;460;3;5;239;743;0;3;7;0;12;12;239;7;2131;5;0;
org.eclipse.pde.ui.templates;0;0;5;0;0;0;1;4;0;0;1;3819;0;0;2;1;0;2;2;3819;1;3819;1;0;
org.eclipse.pde.internal.ui.wizards.extension;0;0;5;0;0;0;1;4;0;0;1;3579;0;0;2;1;0;2;2;3579;1;3579;1;0;
org.eclipse.core.internal.events;1;0;5;1;0;0;1;4;0;0;1;12;0;212;2;1;0;2;2;12;1;12;1;2;
org.eclipse.jdt.internal.ui.text.java;0;0;4;0;0;0;0;4;0;0;1;15;0;0;2;1;0;2;2;15;1;15;1;0;
org.eclipse.jdt.internal.corext.refactoring.nls.changes;0;0;5;0;0;0;2;3;0;0;1;1939;0;0;2;1;0;2;2;1939;1;1939;1;0;
org.eclipse.jdt.internal.ui.javadocexport;0;0;6;0;0;0;0;6;0;0;1;2878;0;0;2;1;0;2;2;2878;1;2878;1;0;
org.eclipse.compare.rangedifferencer;0;0;3;0;0;0;0;3;0;0;1;14;0;0;2;1;0;2;2;14;1;14;1;0;
org.eclipse.search.internal.core.text;1;0;4;1;0;0;1;3;0;0;1;15;0;300;2;1;0;2;2;15;1;15;1;3;
org.eclipse.jdt.internal.corext.textmanipulation;1;0;4;1;0;0;0;4;0;0;1;2137;0;157;2;1;0;2;2;2137;1;2137;1;1;
org.eclipse.jface.text.presentation;1;0;4;1;0;0;0;4;0;0;1;257;0;36;2;1;0;2;2;257;1;257;1;3;
org.eclipse.jdt.internal.ui.dnd;0;0;4;0;0;0;1;3;0;0;1;15;0;0;2;1;0;2;2;15;1;15;1;0;
org.eclipse.jdt.internal.compiler.parser;1;0;30;1;0;0;1;29;12545;3;2;455;12545;34;3;3;0;5;5;1045;3;1045;2;2;
